id,SentimentScore,SentimentMagnitude
5493d0771,0.1,1.1
ebd3ef2f9,0.3,0.3
e994888f3,0.3,2.9
00f3a3993,0.1,1.8
ddfea1140,0.4,1.3
628a224b2,0.5,8.5
8b2d9c8f5,0.2,0.2
6f07e7abf,0.2,4.0
143760a33,0.0,3.6
3da55a076,0.2,3.3
8cc2eea7f,0.8,0.8
731a2ef80,0.2,3.2
ae00eded4,0.4,8.3
8685546cb,0.0,0.0
42448336b,0.0,1.3
96e1f20e7,0.3,2.0
0eab258a9,0.3,2.9
b7fcfa1e6,0.1,1.9
e42fd0fed,0.6,6.2
3be154287,0.1,2.0
2633bc461,0.6,4.4
2bf4445c7,0.5,0.5
d3bafdff5,0.0,0.0
be23e42d0,0.5,1.5
ac71e856b,0.5,1.6
e2daa33db,0.1,3.3
487531377,-0.1,1.9
ab35738e4,0.6,1.9
45d2ddcb8,0.1,7.8
02af3813e,0.4,0.8
e6dc7116d,0.3,0.3
485887f4c,0.5,6.6
67e8df1d3,0.1,2.2
a9914ea40,0.8,1.7
a091487fb,0.0,4.2
27cd530db,0.6,1.8
f8efa040f,0.2,5.5
2a5e70892,0.5,2.1
5c28a8cec,0.3,3.0
25765058c,0.0,8.1
34cedf9bb,0.2,3.7
dce0ccf91,0.5,2.8
1c6e35149,0.9,0.9
64ea61ea7,-0.1,0.3
8910ea0f4,0.5,1.8
5b31b0fa4,0.5,1.5
372433bc5,0.2,0.2
681a6f552,0.3,0.3
99daba941,0.3,1.9
58b4ba48f,0.1,1.8
7aef49fb2,0.0,1.6
6153f9d64,0.1,2.0
41e824cbe,0.2,8.3
62817491e,0.0,0.0
35d860fe5,0.0,4.0
753654b70,0.1,0.1
dc3ebf72a,0.4,4.2
24fc91fae,0.0,1.0
bfaca902b,0.3,1.8
a2c44393c,-0.2,0.2
e7fdf6d1c,0.9,0.9
681eb7101,0.1,2.6
4cbc3433e,0.0,0.0
35296e056,0.0,0.0
9414e54b1,0.2,0.8
19745f3dc,0.1,2.6
fd015c129,0.6,2.5
fc1457818,0.3,3.2
5f9a836f8,0.0,2.0
5933da514,0.4,5.9
d79342c8d,0.5,2.2
919ebd16f,0.1,2.7
ee8ddae7b,-0.1,1.2
2e9a64836,0.1,0.1
ab6c8aca6,0.6,0.6
c01daffcc,0.0,1.1
3948f67d7,0.0,1.4
f17d4ab32,0.2,2.4
5346481de,0.2,0.7
2d880df4f,0.4,0.9
c4e1afd9e,0.3,4.0
89c7be602,0.5,0.5
6c3a05812,0.2,0.2
8d862cd26,0.0,2.7
16dc1188b,0.7,1.5
fb9390214,-0.3,2.7
0f9697729,0.5,1.1
c18678ce5,0.2,8.7
3a4d22688,0.0,2.4
d18d572dd,0.9,0.9
bf6ef8c07,0.5,1.7
8390dbef8,0.1,0.8
8054aad26,0.1,4.7
a6236b3b8,-0.2,0.6
b3f69b209,0.2,0.2
b607db8c0,0.0,0.4
b663299dc,0.3,0.3
fed3c719a,0.4,2.8
d3a6a081b,0.4,5.5
8da7afcd4,0.0,0.8
7433339b9,0.5,1.1
19abfb0c6,0.3,4.5
bbd8a4220,0.4,1.6
8d676283f,0.2,1.6
d46a58371,0.2,1.2
b27f46ae3,0.4,3.2
480f33a74,0.1,0.1
2259cf6f8,0.1,0.9
7b13bde34,0.9,0.9
162e703e6,0.3,0.7
2f3ff5116,0.5,0.5
660742236,0.1,0.8
b4d7cbe8b,0.1,3.3
2485efd0a,0.5,2.1
afc71f432,0.8,0.8
7d967671a,0.3,7.9
ed8703dd2,0.6,2.5
8717133d3,0.7,4.6
382b4212b,-0.3,0.6
460426eb4,0.8,1.7
d5df34957,0.5,1.7
a63f6c6a1,0.2,27.0
0d6b8efdc,0.3,5.4
373f757c7,0.5,4.4
1035db262,0.0,1.5
aa943b9a0,0.5,3.7
57785dbb8,0.0,3.3
581ce1910,0.1,0.7
b03b1a110,0.5,1.1
20f82514c,0.2,1.3
b5010c15b,0.0,0.0
f72ec09ba,0.0,0.5
960f1a1d8,0.3,1.7
53b89efb9,0.4,3.6
148f526cb,0.5,1.6
1dd6be0bc,0.1,3.7
bbab88df0,0.4,2.7
ca5a9ff9c,0.7,3.0
04c9a643d,0.3,2.3
c62a2a817,-0.1,1.6
f394d4aad,0.3,2.2
9ee623346,0.0,4.9
1246bed4f,0.3,0.3
d58ebf3bb,0.5,2.0
6cfbd44df,0.2,0.8
5b9bed882,0.0,2.0
d89ce4c76,0.6,3.0
b70ec3788,0.1,0.5
d605fa35d,0.1,0.4
72c9986ac,0.0,0.1
b810732ac,0.7,1.5
35cf91e6e,0.7,0.7
2def0a43e,0.3,1.1
f677061e8,0.5,1.6
5a828ec3e,0.0,0.0
8c2aae63b,0.3,6.3
f8b975c1f,0.4,1.7
62d911513,0.5,4.2
6a4a4b403,0.1,1.6
597a7afc2,0.1,3.5
988308307,0.2,0.2
94dac1ddf,0.4,1.8
4f7fc967a,0.9,0.9
baefc2985,0.0,0.4
519bc8382,0.4,5.8
0b6457bf5,0.0,0.0
c7969bc23,0.4,3.4
0dfd484a6,0.3,2.2
d99c980a9,0.0,0.2
a5c5278b8,0.1,0.6
3fe9fc6d9,0.9,0.9
9e9959db4,0.3,7.1
d76e9dedd,0.1,3.5
870ff72ec,0.2,0.7
f5d79ff56,0.1,0.1
c30dd6e9a,0.3,1.9
01e78230b,0.0,0.4
fabc9bfec,0.3,1.7
cd47ddc13,0.5,9.2
a14caa3ea,0.0,0.0
fd7f76b49,-0.5,0.5
15f89f939,0.3,1.6
9fd0556db,0.0,1.2
728ed1c0e,0.0,0.0
ac49bdbdd,0.2,3.5
276f26435,0.3,1.4
118c1147c,0.8,0.8
3330252db,0.3,2.5
ab4407477,0.1,0.5
c3cafb38c,0.7,0.7
d61dd6a6b,0.1,2.8
e13c47053,0.2,0.2
0ce5d0b5f,0.0,1.4
201ea7802,0.5,0.5
9ca6debf5,0.4,1.3
5c60f7300,0.2,6.4
07eb56db1,0.0,0.0
035992662,0.0,1.5
3cafd9500,0.3,1.9
303ecdb58,0.1,6.8
1b1ddc50c,0.5,1.1
4bb96a979,0.4,2.8
82c51a95a,0.4,2.6
2400b537a,0.3,1.2
9e557af46,0.7,1.5
21c281e66,0.2,1.2
9e165fb1c,0.1,0.1
51572cdd3,0.2,0.7
7ba9cb4a0,0.2,1.1
13d30c173,0.2,6.8
a8c336257,0.2,1.1
f77be41c3,0.2,1.9
0b4a33baa,0.5,3.0
a0c037929,0.7,0.7
0d873789a,0.3,4.8
c9d955ac9,0.3,1.0
be376ea01,0.1,2.2
fa41fb473,0.9,0.9
a40a8c0ce,0.2,3.2
3ff737b0e,0.0,0.0
c76d9c5b9,0.5,4.4
207298884,0.1,0.7
915f0b42a,0.1,0.5
e013ab581,0.3,4.8
bb5162df6,0.0,2.8
d3a4afef1,0.0,1.1
046256943,0.0,3.0
d8060a227,0.0,1.6
b8ccf4b62,0.0,1.9
849ce39d4,0.4,0.9
eb5ce7ea2,0.3,2.5
915031b99,0.3,1.9
727b7e63a,-0.1,5.3
01ba4e94d,0.2,3.0
0a76a6cf3,0.0,0.0
0995bd489,0.2,1.2
4a108fa61,0.0,0.0
fc9b4b692,0.0,1.1
30e66b835,-0.4,0.4
ec5af82ff,0.0,0.1
012a1a396,0.1,2.0
05486faf5,0.1,0.3
ddafef3c4,0.1,1.3
a99968c35,0.0,3.4
1d03b6d7c,0.1,1.5
9b6b350c8,0.3,1.5
2d79d25fa,0.8,0.8
4482a8d57,0.3,1.0
fb1adae2d,0.1,0.5
7d1d7a4f6,0.3,2.2
107c30c6d,0.1,2.4
09ffe1d02,0.3,1.4
c2cad7ef6,0.0,1.1
c06b6d8bf,0.9,0.9
ea9003f0f,0.3,1.5
6d43edbe9,0.3,9.4
72ec92880,0.2,0.4
d99ea593a,0.4,5.8
0ac6fe826,0.4,1.6
338d441f4,0.3,2.9
24fee0cc4,0.4,1.2
6dd12152a,0.3,0.6
069fc79d6,0.0,4.1
20f870155,0.5,2.2
ebbf04d10,0.5,1.0
93f758039,0.2,1.2
d9f692e74,0.2,11.2
a119ce67e,0.0,4.7
e1c14443e,0.5,3.0
18c3b1a1a,0.2,1.5
d03356a0e,0.2,1.4
191fb0046,0.4,0.8
e65daf4dd,0.1,0.4
c6acce195,0.1,3.5
8ac51d5ce,0.4,1.4
db5e33633,0.3,1.3
ccd14639f,0.0,3.7
95b0b4cd9,0.4,4.2
b3ff03304,0.4,5.6
f20390dba,0.5,2.0
9115f86cb,0.0,0.2
1d9c36e47,0.1,1.3
70be9c861,0.0,0.0
a3f6438ea,0.2,3.7
2c281057a,0.1,3.3
f124ecf25,0.0,1.8
6e21edd32,0.2,6.0
11f062cb4,-0.4,0.4
ed7c0ebb1,0.1,0.1
5af078de1,0.0,0.9
b833f9624,0.3,2.2
5e5b9483c,0.0,1.9
36bb93372,0.3,3.1
c467f8702,0.8,0.8
7beccedcb,0.8,0.8
b7df87757,0.2,2.8
5f4f3347f,0.3,1.7
2cb9d0599,0.2,0.5
591fa7c31,0.1,0.1
55f1edd7d,0.3,1.3
3316a5619,0.8,0.8
8a0cfdd56,-0.3,0.3
8cccc67d4,0.5,1.1
dcc316599,0.2,3.8
ba20d5a08,0.3,2.6
299e17017,0.0,0.0
e5e083218,0.3,1.4
5ac0ddea0,0.0,4.9
69a1b02f6,0.2,1.1
acd81a109,0.0,1.7
81734dbc4,0.8,0.8
2f2f38f47,-0.1,0.1
38e87cee8,0.4,1.6
8de1c1ca1,0.2,2.0
4c48a8f2f,0.3,1.8
53b996932,0.9,0.9
4cfd979dc,0.0,2.9
e7f5a8bd0,-0.2,0.2
591f1d67c,0.4,2.1
930dcdef6,0.2,0.6
f8233b736,0.0,0.0
a2b2f53be,0.2,4.8
7ca5ee472,0.2,2.7
563854d72,0.6,4.3
cefba5d32,0.3,1.6
b2d464e39,0.4,0.9
f432156e6,0.6,0.6
8c28914a9,0.0,0.1
474f23a3a,0.3,1.0
371d7e8ad,0.4,1.6
34fd2f89a,0.1,0.1
62d6817ab,0.1,0.7
783a33f4c,0.4,5.0
eb1286b1c,-0.1,3.4
44a0bfde6,0.2,2.4
a15d8c8a8,0.2,0.2
d16562746,0.4,2.8
9e058e06f,-0.1,0.1
a31d58f0a,0.8,0.8
06634513c,0.0,1.2
4a6fea502,0.0,1.9
3033b66f9,0.2,1.5
7650ed0f0,0.6,1.8
7d7b5bf2f,0.3,1.4
2ddad75c0,0.0,0.0
ee640a6ba,0.9,0.9
3a5b2eb43,0.0,1.5
020cd1d50,0.4,2.3
05abbab5e,0.2,0.2
38664cbf0,0.3,1.9
286ab1e93,-0.8,0.8
d6243bdf8,-0.1,0.2
798fae45f,0.5,1.0
4d101a0c3,0.4,4.0
165e76ebb,0.1,1.3
0b6064845,0.4,5.8
32cda3189,0.6,2.7
4c0de1708,0.4,1.8
6c1fa0fdb,0.6,1.8
e0f46aa3e,0.1,1.4
d4e96e3ce,0.4,1.0
84efe95e8,0.2,1.5
eb4dde79e,0.2,1.1
4eb9088a2,0.4,0.4
701c7e67e,0.5,1.0
6282ddf87,0.2,1.9
7a496733d,0.1,6.5
1882ebd32,0.4,1.0
a63364c39,0.2,5.4
9a3c966a9,0.2,3.1
3c273e42f,0.2,0.8
b1f31ab87,0.3,1.1
0b110b315,0.3,4.7
6668ff629,0.2,2.7
66832a1e1,-0.1,1.9
42e7de7c0,0.4,9.1
5330c4588,0.6,3.3
596cf7334,0.0,2.2
f94ea9d92,-0.1,0.1
f5fb430f1,0.0,0.0
39c02e302,0.6,2.6
b39ead375,0.0,0.0
cf357f057,0.0,1.8
6917782f7,0.2,7.6
e945a1e04,0.4,1.8
3dab3050c,0.0,3.6
d41773368,0.4,1.4
e6dff6d40,0.5,3.5
86386b0c0,0.8,0.8
416d8761e,0.8,0.8
b0e26c028,0.8,0.8
8f49d2828,0.2,2.2
451bf38f1,-0.1,0.3
86ea9dda0,0.5,2.3
47ecc7ef4,0.4,2.0
906308870,0.0,0.4
7a1609dd4,0.1,0.3
e809de3b9,0.0,2.1
b5aa74c6a,0.2,4.9
4a4db4d32,0.7,3.0
1940b59e7,0.1,0.1
3d181b3c6,0.9,0.9
5b5e81279,0.8,1.7
b2c120250,0.5,4.1
152880177,0.2,3.3
ca0bf0760,0.1,2.7
b181fa99a,0.0,0.0
cacbb858d,0.1,1.1
e0f3c756a,0.2,1.3
563eaa005,0.3,1.0
02a084920,0.3,1.2
c73c8b6d1,0.0,1.7
dfdbfce71,0.3,0.9
146d950bc,0.4,0.9
1667eb8a4,0.4,1.3
68b8dab3b,0.1,5.5
999d24492,0.0,2.0
029e79030,0.1,1.5
08f038689,0.2,0.6
bebab9790,0.3,1.5
842b21328,0.4,2.7
12890e9dc,0.0,1.7
2acc0a068,0.4,9.2
0691034ac,0.0,1.8
b501efb71,0.4,2.0
1e7e220d7,0.9,0.9
0ac2e7d16,0.0,11.9
402e83205,0.5,1.1
7d0fcdd6d,0.1,0.2
b6106ecb8,0.1,0.3
7ee6fe581,0.6,2.0
75f574b0a,0.6,0.6
98b66836d,0.4,1.3
e402f3b2f,0.2,0.5
33c73d9ad,0.1,0.1
c61aef5bc,0.7,0.7
130797334,0.4,2.0
258667857,0.2,1.3
7d7e57f81,0.5,1.0
ff8e7c016,0.4,1.6
ff127e4d3,0.0,5.6
6f63c5c04,0.1,0.5
e7fbd95a9,0.8,0.8
121c5faca,-0.1,0.3
3a682b74e,0.3,2.4
3f0c30d12,0.2,2.8
62dc0532f,0.2,1.6
890127ff5,0.1,0.5
d6a84a290,0.2,0.6
e16882f44,0.3,2.7
f54941314,0.3,0.3
f14086e70,0.3,3.7
8e68a9075,0.4,2.5
c611f493b,0.5,1.1
4b6c04393,0.5,2.6
4a590a1cc,0.8,1.6
3f5804c61,0.3,2.3
e7b3f752a,0.5,2.2
484346fbc,0.3,1.3
e849142b2,0.2,4.3
36ad4a880,0.3,11.8
392cb224a,0.1,3.2
536af3840,0.3,5.1
6fcee4bee,0.2,1.2
77c076881,0.1,1.9
d04fbf327,0.1,0.4
3d889fe46,0.0,0.2
a1b34954b,0.3,1.6
5e21ad5a7,0.0,0.0
943611bd0,0.2,5.0
797bcabfd,0.0,2.5
a7d9451a5,0.2,1.8
aa6fbdf20,0.3,3.4
a4ade8bb2,0.0,0.0
799c6852c,0.2,0.2
01a07b591,0.0,2.7
861d65847,0.7,4.6
6e4724604,0.1,3.7
a06b5eb73,0.6,3.3
c7f9361f9,0.5,2.3
1b6c5e07e,0.3,3.1
5eaee2353,0.3,2.4
8d08f7b70,0.1,1.6
3583095d0,0.8,0.8
1533ebfd4,0.3,12.0
b16cb3f1e,0.8,0.8
62e2e9071,-0.2,0.2
b488dc067,0.0,1.0
09b5921e9,0.0,1.1
8606e8738,0.7,2.8
7509ed502,0.6,1.3
88a264f0d,0.2,1.8
cdab8ba8e,0.1,13.7
952501bdb,0.0,3.5
c749028bb,-0.1,0.4
15df9cd46,0.4,2.9
534104c8e,0.8,0.8
6a34d34ab,0.3,1.9
a6c836abe,0.1,2.6
dc8caa6d2,-0.3,0.3
81da09ea9,0.0,6.2
71297d780,0.2,0.8
9252b5dc8,0.0,0.9
ca35f4b19,0.1,0.2
cc9c0e1e7,0.2,1.4
4f6c8d13e,0.1,1.7
3e242ed8c,0.4,2.6
d30dcea91,0.4,1.5
c42153e51,0.3,3.7
5edf4d9bb,0.0,1.4
dfc3301fb,0.2,1.5
29a08292f,0.1,8.6
21bebd773,0.0,1.3
0eaa0e3c6,0.3,1.4
47caf7ad1,0.2,0.2
82dd5838f,0.0,4.2
72a2dc93b,-0.1,0.7
017d966eb,0.3,1.8
e58dde7d7,0.1,2.2
4bb09fefb,0.3,5.1
355e3bdc5,0.6,1.9
d930f411f,0.6,1.3
9e5476a10,0.3,1.9
b99644a34,0.0,0.5
f19658d12,0.3,1.8
5fc6599fc,0.3,2.2
9a2f44ddf,0.1,3.0
bf497e792,0.0,2.6
6469bb262,0.4,1.7
c83fe0079,-0.2,0.7
6c3222742,0.1,1.0
65daac431,0.0,0.0
82f52a225,0.3,1.0
682ed2e7b,0.0,0.0
40b31be60,0.0,0.0
43b5d3f4d,0.7,1.5
cb5e73024,0.1,3.0
714b4fa64,0.2,0.8
0db65104a,0.4,4.5
f8d16f3ef,0.4,3.3
67af2d880,0.2,3.5
c12883eaa,0.0,0.0
e92ed29c2,0.2,5.7
ffd2e82a9,0.7,2.8
3dfee20c2,0.3,1.3
acb248693,-0.2,2.6
7efd5522d,0.2,2.4
e6645c764,0.2,2.3
081c0a12d,0.2,3.3
37884b086,0.5,3.8
f95b27325,0.1,8.1
b9bf3b7ed,0.2,0.8
b95d067a2,0.8,1.7
3c8468196,0.2,2.3
79d5a2615,0.5,1.0
c576fd55e,0.0,0.0
e92b33580,0.4,0.4
d7d371a3d,0.5,1.5
488c8d0aa,0.5,1.1
03f130f5f,0.1,0.1
21c163648,0.2,0.5
0cda0894a,0.1,1.7
0dd5c500a,0.5,1.7
d1be4f433,0.0,0.1
6ade0f2fe,-0.2,0.2
d0f8b280d,0.2,2.6
83976eb62,0.0,1.1
ebb34fea1,0.2,2.1
2dea0707b,0.3,0.3
abea0e83e,0.2,2.8
259b10a3e,0.4,1.2
36b57b1ee,0.3,1.6
610c05772,0.2,3.1
88bc9864c,0.2,1.0
4f3b3314c,0.5,2.3
72bfc767c,0.7,1.4
0e61fe015,0.3,1.0
40fa3f339,0.6,1.8
1e5aeb31d,0.3,3.1
2b1477c3c,0.3,1.1
923a58e31,0.2,7.7
61e7f4ebe,0.1,2.8
77b09d551,0.8,0.8
f6ec35f31,0.1,1.7
146005aa0,0.3,3.6
1a2f33fec,0.9,0.9
e3f28534a,0.1,0.4
98c265a0f,0.4,5.2
eb4dbddea,0.0,0.3
79d56bb63,0.5,2.4
eb8aeff64,0.2,2.5
cef0e42a5,-0.1,0.5
092a37bcf,0.3,2.7
1a76d3ffa,0.4,1.6
7cd898f38,0.0,5.9
87b715441,0.2,2.6
515d9508a,0.5,1.0
5017052e7,0.3,1.7
06fb72c12,0.2,1.4
58ef3eec9,0.1,0.1
a40a230be,0.1,0.5
8cb6dfa5b,0.0,0.0
b3902add8,0.3,0.7
39bf24ec8,0.0,0.0
b83e15288,0.8,0.8
8e92ebde6,0.4,2.0
57ac7373a,-0.1,2.0
4e09a22e0,0.3,2.1
52d0469f8,0.0,7.8
1acab1703,0.6,2.5
d54d84b63,0.0,0.0
16ff0c687,0.6,3.4
b586e1ea4,0.5,4.7
d01e08ee2,0.2,0.2
3a39613fa,0.4,2.8
96b8b56b4,0.1,2.8
6d994c50c,-0.6,0.6
4fec4436f,0.2,3.2
5bfb8da14,0.0,0.4
9862e5dfe,0.1,3.4
23e36bfd9,0.2,6.6
5ab714faa,0.2,2.3
dafb0cea4,0.1,8.8
5152dbfe1,0.2,2.6
447be811f,0.5,2.8
015770429,0.4,0.9
24d3b54ec,0.0,0.0
0e1b8bb74,0.2,0.8
fc6976a96,0.6,0.6
898ad5d4c,0.4,2.0
37bf6da18,0.4,0.8
c07eb487c,0.0,2.4
76aba4871,0.0,0.6
434691342,0.7,2.8
4c9cd051a,0.0,2.0
edd61c330,-0.1,0.5
7754f4f3f,0.4,1.8
2da9b0c2c,0.0,1.9
dd5275a60,0.1,3.1
5347d6835,0.0,0.0
bc5058e64,0.2,0.2
80f1863b8,0.3,2.2
6668704bf,0.3,0.8
30764a1fa,0.7,3.7
cc0eced0d,0.6,3.7
2f05bd40c,0.1,1.4
83233d345,0.4,0.4
95563629d,0.8,1.6
ab87287a4,0.6,3.0
f4d945501,0.0,8.1
f7ada8363,0.4,0.9
5b9d80473,0.4,1.0
c36860383,0.2,2.1
99a994cb1,0.3,1.2
026c202c6,0.3,2.4
99eb49749,0.1,0.1
69d8727b7,0.2,2.7
92a038846,0.0,3.7
a31d4c0f0,0.3,2.7
f2816bd92,0.1,0.3
b7910b841,0.1,1.1
dd065921b,0.2,4.0
40d175d61,0.2,1.8
63f2be2e0,0.1,5.5
5606b4630,-0.1,1.4
7ff817b98,0.1,1.6
f3ed20ed7,-0.2,2.0
0fc2dc3cb,0.5,2.0
84fdd34c7,0.5,4.7
abdeff83f,0.2,1.4
611970ebc,0.3,1.5
4bd7346d6,0.4,3.7
c74abc080,0.5,1.1
95e06e711,0.5,2.0
000fb9572,0.3,0.8
531452675,0.4,0.9
b72bbd6db,-0.2,0.2
3f4fff7b2,0.3,2.6
7f432329f,0.0,1.4
e1e2b0af4,0.3,3.1
5e10e3f87,0.6,2.6
5a430bd08,0.1,3.2
c670993fc,0.3,2.2
07102e682,0.0,0.0
dcd0002db,0.0,0.0
9f01beeef,0.5,1.1
6e60c80ab,0.5,2.1
0ca524fbf,0.3,4.4
1eb9e12e8,0.2,1.6
409ccc60e,0.7,2.3
eb6c84ec0,0.0,3.5
6c399cb06,0.0,13.0
6b5f208fc,0.3,1.2
742cced96,0.3,3.2
7daf7af9c,0.1,3.6
c712cfd20,0.5,2.6
fde58f7fa,0.1,1.4
63337324b,0.4,0.4
d33840dfa,0.4,2.3
5634cfd98,0.0,1.7
2416a2da1,0.3,0.3
3681bfdb9,0.3,5.4
95636a0d9,0.2,11.3
54791dc58,0.3,1.5
7c37095b6,0.4,1.5
fb507a1cb,0.3,1.2
05d3e4d55,0.8,2.5
50339ca55,0.0,2.4
558c419c0,0.2,2.8
e24b153bb,0.3,8.9
94ec1c180,-0.2,0.5
88819fc55,0.1,0.1
36bec0c95,0.5,3.8
5ed94ddc8,0.6,1.8
0322aa5b0,0.4,0.4
f1c03b3d0,0.0,0.0
072bb91b4,0.5,2.2
c5574bf3d,0.4,2.3
c55e9baaf,0.5,4.5
7f8955f6a,-0.4,1.3
950dd345b,0.1,11.5
07b994326,0.3,0.3
27a776558,0.3,2.0
7d6cd8ac7,0.1,1.5
b1350a4af,0.3,2.6
2483a71c4,0.3,3.9
6272ed019,0.1,1.8
163adc370,0.2,0.2
e0bf99ea2,0.3,1.0
3a1f2a306,0.2,0.2
b98512188,0.6,4.4
2cde24ccc,0.3,6.4
bd2ad0f9d,0.7,1.5
387a2639c,0.0,3.1
1ed55129a,0.7,0.7
339a623c4,0.3,1.1
125edf869,0.4,3.9
65470d9c0,0.0,4.3
bdc5ffaba,0.5,1.7
28f1efe3c,0.2,2.5
171af089c,0.1,0.1
702bee848,0.2,5.1
e12797ab1,0.6,0.6
be1ab222c,0.9,0.9
73d59a848,0.5,2.4
055825f1c,0.8,0.8
acf573d1c,0.6,1.3
2a64c0560,0.0,1.0
fcc138c39,0.1,5.8
6d95c8ec6,0.3,1.1
dc56ff89a,0.2,2.1
dd7ab4e26,0.3,3.0
a43d578dd,0.1,4.5
9ac089108,0.1,4.9
289112dd5,0.7,0.7
4b0b7dd2f,0.0,1.3
3757e3734,0.5,2.1
a22daaa5f,0.5,1.0
ae0a993ac,0.4,1.7
d43335198,0.5,2.2
2b6d08cba,0.3,2.3
095de41ba,0.0,0.7
99d5d4d41,0.1,0.3
8a6f301fa,0.0,0.0
92fa4a896,0.2,0.2
38cd559f6,0.0,0.7
d2be70a4c,0.3,0.3
be21567c3,0.3,1.6
e37ad2cc2,0.9,1.9
9e9ce66e9,0.7,0.7
6aa6cfaaa,0.6,3.9
096c37d99,0.4,3.1
97db95d21,0.2,0.2
d3dbf1e95,0.3,1.1
3b3b37546,0.0,0.0
fadae6510,0.2,1.8
10b9af23d,0.4,1.3
75135cca9,0.3,1.0
b4d54e67c,0.1,0.8
36f3f7027,0.1,3.1
5fc71c87e,0.0,0.3
b7b07aaec,0.0,0.2
5b4a22c83,0.4,0.9
653f94080,0.2,3.0
2f4aa5ad9,0.8,1.7
bb5f471dd,0.5,2.3
1530366d2,0.4,0.9
a819792f7,0.7,3.9
8bdffc917,0.2,1.6
deaba5702,0.2,5.2
a4550efe5,0.6,2.0
c93e63352,-0.1,1.3
db1f9bca1,0.7,0.7
c680a5bbb,0.2,0.5
2ad565311,0.4,1.4
2f2301bac,0.9,2.7
b2f2134bd,0.4,2.1
9c296a253,0.8,0.8
bc1319810,0.1,4.0
c7fa60cfb,0.4,2.1
edf80e3cc,0.0,0.6
31c2215c1,0.3,2.2
18dab2783,0.1,5.6
c9ebb9992,0.0,0.2
36ed4f417,0.3,2.0
9d72113d5,0.0,1.9
c37cd2095,0.4,1.9
1c411730a,0.2,1.9
e0d71d1af,0.5,2.5
9b95ec85b,0.0,2.9
d56fbda82,0.2,0.5
bbfc5274f,-0.1,2.3
574b9ab4f,0.5,5.6
119835ef9,0.0,1.8
6bacb98ab,0.3,0.7
298ae7ea4,0.8,1.7
3ee76f8a2,0.1,2.2
8bcdd9bef,0.2,1.4
796781fbb,0.1,0.1
d4dd82200,0.4,1.8
d5df16a32,0.3,5.6
fc02869d9,0.1,0.7
5e6c38ddf,0.2,0.5
14a16b96e,0.6,0.6
f1da458ce,0.1,3.3
85188cb67,0.2,2.2
08f54d056,0.4,2.1
355743336,0.5,2.3
91a2b97ec,0.0,0.2
2def67952,0.8,0.8
4f7a70728,0.4,1.0
e0238b8c2,0.4,2.2
01c7411ef,0.2,1.3
80de23d7a,0.5,1.6
d19f035bc,0.2,2.1
b6661be84,-0.1,1.0
93cfea76a,0.7,0.7
07638746f,0.2,5.1
b7e7211e7,0.9,2.8
44f048354,0.5,5.5
bd3fb8531,0.0,3.2
bdf00be34,0.1,2.6
f97c8edc4,0.5,0.5
d08d2829f,0.0,8.8
477456925,0.0,12.9
3f2a40f0a,0.4,0.8
e7e2eca9e,0.9,0.9
efeabd288,0.4,4.2
80621df6b,0.2,3.3
4463622c8,0.4,2.3
3d7d23a52,0.1,0.4
85ca390a0,0.2,0.2
88c07e663,0.4,0.4
f93fe66ef,0.2,1.9
4bd8b2b8d,0.5,4.9
52ad1225c,0.2,0.9
0a38a1059,0.1,2.6
319e533b6,0.0,25.8
1cd363542,0.4,2.8
2b1f83255,0.1,0.3
e7cecd5d2,0.2,6.4
3dc8f1328,0.5,2.5
0b6022baa,0.2,2.6
7e5d4e317,0.0,4.0
3b4bb9973,0.6,1.9
dfe7a59b4,0.0,0.8
a36b60379,0.1,3.0
4e33faa32,0.1,2.3
17ba1d7ce,0.3,1.5
bc4bbcef1,0.2,1.1
7d4f585b5,-0.1,2.0
a89bfa0aa,0.2,1.9
6dc40f9b5,0.9,1.8
19d68bcc8,0.1,1.3
199da9e42,0.0,2.9
65b46ef09,0.6,3.7
b1367c404,0.2,1.1
defebd6b4,-0.2,0.5
afa46c13d,0.9,0.9
07914c759,0.0,1.4
4db45721a,0.0,1.8
0ce98d199,0.1,1.8
d6e6e7d6c,0.6,4.1
3060d192f,0.5,2.1
38470b3c1,0.4,3.0
f2ac99dfe,0.0,0.0
2c07c1abf,0.6,1.8
858b1443e,0.3,2.7
8cf93cab0,0.5,1.7
6e441b406,0.4,2.6
c90570913,0.4,3.1
24aaed171,0.4,0.9
2b34c70e7,0.5,0.5
a96f0d5bc,0.5,4.9
917ca93b3,0.4,2.3
aa40c19c2,0.4,0.9
3d9b4bdc1,0.1,1.0
3ec367f79,0.0,0.0
e442c149f,0.3,2.7
73e86b2fe,0.2,1.9
29e6c171d,0.1,1.4
921817343,0.4,4.0
05492e461,0.6,3.8
6dbed5324,0.1,1.6
d37659c5d,0.3,0.7
0f78031e4,0.9,1.9
09eca4557,0.2,4.5
1e115d8ff,0.5,2.8
403cf8d32,0.0,1.2
4248ee26d,0.4,1.9
b243b8e93,-0.2,3.9
bea48a6a7,0.3,0.3
1afdc26fa,0.0,1.0
e7d9a3d7e,0.0,3.0
d3b4b6a8a,0.2,0.8
89c2d660c,0.1,0.3
c2ec1becc,0.9,0.9
fc580a6eb,0.1,1.5
4ae940ec2,0.0,0.8
a5767a3da,-0.9,0.9
b599b3fb2,0.4,2.6
